Island,lat,lon
OU,21.601931,-157.604355
OU,21.601852,-157.604246
OU,21.601694,-157.604027
OU,21.601614,-157.603918
OU,21.601296,-157.603483
OU,21.601216,-157.603374
OU,21.601056,-157.603157
OU,21.600976,-157.603048
OU,21.600334,-157.602182
OU,21.600254,-157.602074
OU,21.600093,-157.601858
OU,21.600012,-157.601751
OU,21.599688,-157.60132
OU,21.599607,-157.601212
OU,21.599444,-157.600998
OU,21.599363,-157.600891
OU,21.598689,-157.600008
OU,21.598567,-157.599849
OU,21.598364,-157.599586
OU,21.59824,-157.599425
OU,21.597818,-157.59888
OU,21.597549,-157.598534
OU,21.597394,-157.598337
OU,21.59731,-157.598231
OU,21.597055,-157.597908
OU,21.596628,-157.597372
OU,21.596346,-157.597018
OU,21.595677,-157.596188
OU,21.595464,-157.595925
OU,21.59511,-157.595491
OU,21.594897,-157.595231
OU,21.594256,-157.594454
OU,21.594041,-157.594195
OU,21.593683,-157.593766
OU,21.593467,-157.593508
OU,21.592814,-157.592736
OU,21.592582,-157.592464
OU,21.592194,-157.59201
OU,21.591961,-157.591739
OU,21.591257,-157.590928
OU,21.591021,-157.590656
OU,21.590624,-157.590205
OU,21.590383,-157.589932
OU,21.589573,-157.589022
OU,21.589234,-157.588642
OU,21.58914,-157.588537
OU,21.588958,-157.588335
OU,21.588866,-157.588234
OU,21.588509,-157.58784
OU,21.58842,-157.587742
OU,21.58824,-157.587546
OU,21.588151,-157.587448
OU,21.587399,-157.586631
OU,21.587132,-157.586343
OU,21.586687,-157.585866
OU,21.586419,-157.58558
OU,21.585528,-157.584639
OU,21.585422,-157.584528
OU,21.58521,-157.584305
OU,21.585103,-157.584194
OU,21.584677,-157.583751
OU,21.58457,-157.58364
OU,21.584356,-157.58342
OU,21.584249,-157.583309
OU,21.583389,-157.582431
OU,21.583282,-157.582321
OU,21.583066,-157.582102
OU,21.582958,-157.581993
OU,21.582525,-157.581557
OU,21.582416,-157.581449
OU,21.582199,-157.581232
OU,21.58209,-157.581124
OU,21.581217,-157.58026
OU,21.581108,-157.580152
OU,21.580889,-157.579937
OU,21.580779,-157.57983
OU,21.580339,-157.579402
OU,21.580229,-157.579296
OU,21.580008,-157.579083
OU,21.579898,-157.578976
OU,21.579012,-157.578128
OU,21.578901,-157.578022
OU,21.578678,-157.577811
OU,21.578567,-157.577706
OU,21.578121,-157.577286
OU,21.578009,-157.577181
OU,21.577785,-157.576972
OU,21.577673,-157.576868
OU,21.576746,-157.57601
OU,21.576579,-157.575856
OU,21.5763,-157.5756
OU,21.576133,-157.575447
OU,21.57563,-157.574989
OU,21.575466,-157.57484
OU,21.575193,-157.574594
OU,21.575038,-157.574455
OU,21.574933,-157.574361
OU,21.574742,-157.57419
OU,21.57437,-157.573861
OU,21.574148,-157.573665
OU,21.57349,-157.573087
OU,21.57327,-157.572896
OU,21.572903,-157.572578
OU,21.572683,-157.572387
OU,21.571478,-157.571353
OU,21.571331,-157.571228
OU,21.571038,-157.570979
OU,21.570891,-157.570855
OU,21.570302,-157.57036
OU,21.570155,-157.570237
OU,21.569859,-157.569991
OU,21.569711,-157.569869
OU,21.568524,-157.568892
OU,21.568375,-157.568771
OU,21.568077,-157.568528
OU,21.567928,-157.568408
OU,21.567329,-157.567926
OU,21.567179,-157.567806
OU,21.566879,-157.567567
OU,21.566728,-157.567448
OU,21.565522,-157.566498
OU,21.565371,-157.56638
OU,21.565069,-157.566144
OU,21.564917,-157.566026
OU,21.564309,-157.565558
OU,21.564157,-157.565441
OU,21.563852,-157.565209
OU,21.5637,-157.565093
OU,21.562475,-157.56417
OU,21.562322,-157.564055
OU,21.562015,-157.563826
OU,21.561861,-157.563712
OU,21.561244,-157.563258
OU,21.56109,-157.563144
OU,21.560781,-157.562919
OU,21.560626,-157.562806
OU,21.559384,-157.561911
OU,21.559227,-157.561798
OU,21.558912,-157.561574
OU,21.558755,-157.561463
OU,21.558124,-157.561018
OU,21.557966,-157.560907
OU,21.557649,-157.560686
OU,21.557491,-157.560577
OU,21.55622,-157.559701
OU,21.556061,-157.559592
OU,21.555742,-157.559375
OU,21.555583,-157.559267
OU,21.554943,-157.558836
OU,21.554783,-157.558729
OU,21.554462,-157.558516
OU,21.554301,-157.558409
OU,21.552955,-157.557524
OU,21.552674,-157.55734
OU,21.552204,-157.557036
OU,21.551922,-157.556854
OU,21.551073,-157.556311
OU,21.55079,-157.556131
OU,21.550316,-157.555832
OU,21.550025,-157.555649
OU,21.549582,-157.555374
OU,21.549258,-157.555173
OU,21.549159,-157.555112
OU,21.548915,-157.554963
OU,21.548433,-157.554669
OU,21.548142,-157.554493
OU,21.547357,-157.554022
OU,21.547096,-157.553866
OU,21.546661,-157.553608
OU,21.5464,-157.553454
OU,21.544973,-157.55262
OU,21.5448,-157.552519
OU,21.544453,-157.552319
OU,21.54428,-157.55222
OU,21.543584,-157.551823
OU,21.54341,-157.551725
OU,21.543062,-157.551529
OU,21.542887,-157.551431
OU,21.541488,-157.550655
OU,21.541313,-157.550558
OU,21.540962,-157.550366
OU,21.540787,-157.550271
OU,21.540083,-157.549891
OU,21.539907,-157.549796
OU,21.539554,-157.549608
OU,21.539378,-157.549515
OU,21.537963,-157.548772
OU,21.537786,-157.548679
OU,21.537432,-157.548495
OU,21.537254,-157.548404
OU,21.536543,-157.54804
OU,21.536365,-157.54795
OU,21.536009,-157.54777
OU,21.535831,-157.547681
OU,21.534401,-157.546971
OU,21.534222,-157.546883
OU,21.533864,-157.546707
OU,21.533685,-157.54662
OU,21.532967,-157.546273
OU,21.532787,-157.546187
OU,21.532427,-157.546016
OU,21.532247,-157.545931
OU,21.530803,-157.545254
OU,21.530622,-157.54517
OU,21.530261,-157.545003
OU,21.53008,-157.54492
OU,21.529355,-157.54459
OU,21.529173,-157.544508
OU,21.52881,-157.544345
OU,21.528628,-157.544264
OU,21.527171,-157.543621
OU,21.526988,-157.543541
OU,21.526623,-157.543383
OU,21.526441,-157.543304
OU,21.525709,-157.542991
OU,21.525526,-157.542913
OU,21.525159,-157.542759
OU,21.524976,-157.542682
OU,21.523461,-157.542055
OU,21.523188,-157.541943
OU,21.522732,-157.541757
OU,21.522459,-157.541647
OU,21.521638,-157.541318
OU,21.52137,-157.541211
OU,21.520925,-157.541035
OU,21.520672,-157.540936
OU,21.520526,-157.54088
OU,21.520277,-157.540784
OU,21.519796,-157.5406
OU,21.519508,-157.540492
OU,21.518662,-157.540175
OU,21.51838,-157.54007
OU,21.517909,-157.539897
OU,21.517626,-157.539794
OU,21.516086,-157.539237
OU,21.515899,-157.53917
OU,21.515525,-157.539037
OU,21.515338,-157.538972
OU,21.514589,-157.53871
OU,21.514401,-157.538646
OU,21.514026,-157.538517
OU,21.513838,-157.538454
OU,21.512334,-157.537949
OU,21.512146,-157.537887
OU,21.51177,-157.537763
OU,21.511581,-157.537701
OU,21.510827,-157.537458
OU,21.510638,-157.537397
OU,21.51026,-157.537278
OU,21.510071,-157.537219
OU,21.508557,-157.536749
OU,21.508368,-157.536691
OU,21.507989,-157.536576
OU,21.507799,-157.536519
OU,21.50704,-157.536293
OU,21.50685,-157.536237
OU,21.50647,-157.536126
OU,21.506279,-157.536071
OU,21.504756,-157.535637
OU,21.504549,-157.535579
OU,21.504182,-157.535477
OU,21.504049,-157.53544
OU,21.503714,-157.535346
OU,21.503562,-157.535304
OU,21.502954,-157.535137
OU,21.502802,-157.535095
OU,21.502498,-157.535013
OU,21.502345,-157.534973
OU,21.501126,-157.53465
OU,21.500974,-157.53461
OU,21.500669,-157.534531
OU,21.500516,-157.534491
OU,21.499905,-157.534336
OU,21.499752,-157.534297
OU,21.499447,-157.534221
OU,21.499294,-157.534183
OU,21.49807,-157.533883
OU,21.497917,-157.533846
OU,21.49761,-157.533772
OU,21.497457,-157.533736
OU,21.496844,-157.533591
OU,21.49669,-157.533556
OU,21.496384,-157.533485
OU,21.49623,-157.53345
OU,21.495001,-157.533173
OU,21.494848,-157.533138
OU,21.49454,-157.53307
OU,21.494386,-157.533037
OU,21.493771,-157.532904
OU,21.493617,-157.532871
OU,21.493309,-157.532806
OU,21.493155,-157.532774
OU,21.491884,-157.532512
OU,21.491656,-157.532465
OU,21.491275,-157.532389
OU,21.491047,-157.532343
OU,21.490363,-157.532209
OU,21.490141,-157.532165
OU,21.489773,-157.532095
OU,21.489568,-157.532056
OU,21.48946,-157.532035
OU,21.489286,-157.532003
OU,21.488958,-157.531943
OU,21.488759,-157.531907
OU,21.488095,-157.531788
OU,21.487595,-157.5317
OU,21.486414,-157.531497
OU,21.486039,-157.531434
OU,21.485418,-157.531332
OU,21.485045,-157.531272
OU,21.483925,-157.531097
OU,21.483552,-157.53104
OU,21.482929,-157.530947
OU,21.482555,-157.530893
OU,21.481433,-157.530734
OU,21.481059,-157.530683
OU,21.480435,-157.530599
OU,21.480061,-157.530551
OU,21.478937,-157.530409
OU,21.478562,-157.530363
OU,21.477937,-157.530289
OU,21.477562,-157.530246
OU,21.476436,-157.530121
OU,21.476061,-157.53008
OU,21.475435,-157.530015
OU,21.47506,-157.529978
OU,21.473933,-157.529869
OU,21.473557,-157.529835
OU,21.47293,-157.529779
OU,21.472552,-157.529747
OU,21.471361,-157.52965
OU,21.470861,-157.529612
OU,21.470109,-157.529556
OU,21.469617,-157.529522
OU,21.469322,-157.529502
OU,21.469098,-157.529488
OU,21.468742,-157.529466
OU,21.468529,-157.529453
OU,21.467888,-157.529416
OU,21.467675,-157.529404
OU,21.467319,-157.529385
OU,21.467105,-157.529374
OU,21.46593,-157.529316
OU,21.465788,-157.529309
OU,21.465503,-157.529296
OU,21.46536,-157.52929
OU,21.46479,-157.529267
OU,21.464648,-157.529261
OU,21.464363,-157.529251
OU,21.46422,-157.529246
OU,21.46308,-157.529209
OU,21.462938,-157.529205
OU,21.462653,-157.529197
OU,21.46251,-157.529193
OU,21.46194,-157.529179
OU,21.461797,-157.529176
OU,21.461512,-157.529171
OU,21.46137,-157.529168
OU,21.460194,-157.52915
OU,21.459984,-157.529147
OU,21.459633,-157.529143
OU,21.459422,-157.529141
OU,21.458785,-157.529136
OU,21.458536,-157.529135
OU,21.458057,-157.529134
OU,21.457812,-157.529135
OU,21.45742,-157.529136
OU,21.456903,-157.529139
OU,21.456571,-157.529142
OU,21.456033,-157.529149
OU,21.455711,-157.529154
OU,21.454745,-157.529172
OU,21.454423,-157.529179
OU,21.453886,-157.529193
OU,21.453564,-157.529202
OU,21.45304,-157.529219
OU,21.452356,-157.528898
OU,21.451882,-157.528264
OU,21.451667,-157.527978
OU,21.451306,-157.527501
OU,21.451088,-157.527215
OU,21.450399,-157.526316
OU,21.450112,-157.525944
OU,21.44968,-157.525389
OU,21.449435,-157.525074
OU,21.449346,-157.524961
OU,21.449154,-157.524717
OU,21.449066,-157.524607
OU,21.448773,-157.524238
OU,21.448577,-157.523993
OU,21.447995,-157.523269
OU,21.4478,-157.523028
OU,21.447475,-157.522628
OU,21.447279,-157.522389
OU,21.446206,-157.521084
OU,21.446075,-157.520926
OU,21.445814,-157.520612
OU,21.445683,-157.520455
OU,21.445156,-157.519828
OU,21.445024,-157.519672
OU,21.444759,-157.51936
OU,21.444626,-157.519205
OU,21.44356,-157.517965
OU,21.443427,-157.51781
OU,21.443159,-157.517501
OU,21.443024,-157.517347
OU,21.442485,-157.516734
OU,21.44235,-157.51658
OU,21.442079,-157.516275
OU,21.441943,-157.516123
OU,21.440852,-157.514908
OU,21.440715,-157.514756
OU,21.440441,-157.514454
OU,21.440303,-157.514303
OU,21.439751,-157.513702
OU,21.439613,-157.513552
OU,21.439336,-157.513253
OU,21.439197,-157.513104
OU,21.438081,-157.511915
OU,21.437941,-157.511766
OU,21.437661,-157.511471
OU,21.43752,-157.511323
OU,21.436957,-157.510735
OU,21.436815,-157.510588
OU,21.436532,-157.510296
OU,21.43639,-157.51015
OU,21.43525,-157.508987
OU,21.435107,-157.508842
OU,21.434821,-157.508553
OU,21.434677,-157.508409
OU,21.434102,-157.507834
OU,21.433957,-157.507691
OU,21.433668,-157.507405
OU,21.433523,-157.507262
OU,21.43236,-157.506126
OU,21.432214,-157.505985
OU,21.431922,-157.505702
OU,21.431776,-157.505561
OU,21.431188,-157.505
OU,21.431041,-157.50486
OU,21.430746,-157.504581
OU,21.430598,-157.504442
OU,21.429375,-157.503299
OU,21.429154,-157.503094
OU,21.428785,-157.502752
OU,21.428563,-157.502548
OU,21.427896,-157.501938
OU,21.427677,-157.501738
OU,21.427312,-157.501408
OU,21.427102,-157.50122
OU,21.426984,-157.501114
OU,21.426783,-157.500935
OU,21.426393,-157.50059
OU,21.426159,-157.500384
OU,21.425467,-157.499778
OU,21.425235,-157.499577
OU,21.424849,-157.499243
OU,21.424617,-157.499043
OU,21.423348,-157.497958
OU,21.423194,-157.497827
OU,21.422885,-157.497565
OU,21.422731,-157.497435
OU,21.42211,-157.496916
OU,21.421955,-157.496787
OU,21.421643,-157.496529
OU,21.421487,-157.496401
OU,21.420558,-157.495672
OU,21.420224,-157.495391
OU,21.420069,-157.495261
OU,21.419727,-157.494974
OU,21.419604,-157.494873
OU,21.418975,-157.494366
OU,21.418817,-157.49424
OU,21.4185,-157.493991
OU,21.41834,-157.493867
OU,21.418108,-157.493686
OU,21.41723,-157.493024
OU,21.417054,-157.492895
OU,21.416894,-157.492773
OU,21.416592,-157.492499
OU,21.416432,-157.492377
OU,21.415791,-157.491887
OU,21.41563,-157.491765
OU,21.415309,-157.491522
OU,21.415147,-157.491401
OU,21.413855,-157.490437
OU,21.413694,-157.490317
OU,21.413369,-157.490078
OU,21.412397,-157.489418
OU,21.412227,-157.489287
OU,21.411623,-157.488846
OU,21.410953,-157.488355
OU,21.410588,-157.488088
OU,21.410017,-157.487681
OU,21.409355,-157.487218
OU,21.409151,-157.487076
OU,21.40882,-157.486848
OU,21.408569,-157.486677
OU,21.40808,-157.486346
OU,21.407672,-157.486074
OU,21.406833,-157.485522
OU,21.406143,-157.48508
OU,21.405735,-157.484815
OU,21.405389,-157.484595
OU,21.405065,-157.484367
OU,21.403838,-157.483543
OU,21.403629,-157.483409
OU,21.403211,-157.483141
OU,21.402959,-157.482982
OU,21.402204,-157.482505
OU,21.401957,-157.48235
OU,21.401545,-157.482094
OU,21.40131,-157.481948
OU,21.401176,-157.481866
OU,21.400948,-157.481726
OU,21.400505,-157.481457
OU,21.400241,-157.481297
OU,21.399459,-157.480829
OU,21.399199,-157.480674
OU,21.398764,-157.480416
OU,21.398502,-157.480262
OU,21.397076,-157.479429
OU,21.396903,-157.479328
OU,21.396556,-157.479128
OU,21.396382,-157.479029
OU,21.395687,-157.478633
OU,21.395513,-157.478534
OU,21.395164,-157.478339
OU,21.394989,-157.478241
OU,21.393591,-157.477466
OU,21.393415,-157.477369
OU,21.393065,-157.477177
OU,21.392889,-157.477082
OU,21.392186,-157.476702
OU,21.39201,-157.476608
OU,21.391657,-157.47642
OU,21.39148,-157.476327
OU,21.390066,-157.475584
OU,21.389889,-157.475492
OU,21.389534,-157.475308
OU,21.389357,-157.475217
OU,21.388646,-157.474854
OU,21.388468,-157.474763
OU,21.388111,-157.474584
OU,21.387933,-157.474495
OU,21.386504,-157.473785
OU,21.386325,-157.473697
OU,21.385967,-157.473522
OU,21.385787,-157.473435
OU,21.385069,-157.473088
OU,21.384889,-157.473002
OU,21.384529,-157.472831
OU,21.384349,-157.472746
OU,21.382905,-157.47207
OU,21.382725,-157.471986
OU,21.382363,-157.471819
OU,21.382182,-157.471736
OU,21.381457,-157.471406
OU,21.381275,-157.471325
OU,21.380912,-157.471162
OU,21.38073,-157.471081
OU,21.379273,-157.470439
OU,21.379091,-157.470359
OU,21.378726,-157.470201
OU,21.378543,-157.470122
OU,21.377811,-157.469809
OU,21.377628,-157.469732
OU,21.377261,-157.469577
OU,21.377078,-157.469501
OU,21.375563,-157.468874
OU,21.37529,-157.468762
OU,21.374834,-157.468577
OU,21.374561,-157.468466
OU,21.37374,-157.468138
OU,21.373472,-157.468031
OU,21.373027,-157.467855
OU,21.372774,-157.467756
OU,21.372627,-157.4677
OU,21.372378,-157.467604
OU,21.371898,-157.467421
OU,21.37161,-157.467312
OU,21.370764,-157.466996
OU,21.370482,-157.466891
OU,21.370011,-157.466718
OU,21.369728,-157.466615
OU,21.368188,-157.466059
OU,21.368001,-157.465992
OU,21.367627,-157.465859
OU,21.36744,-157.465794
OU,21.366691,-157.465533
OU,21.366503,-157.465468
OU,21.366128,-157.46534
OU,21.36594,-157.465276
OU,21.364436,-157.464772
OU,21.364248,-157.46471
OU,21.363872,-157.464586
OU,21.363683,-157.464525
OU,21.362929,-157.464281
OU,21.36274,-157.464221
OU,21.362362,-157.464102
OU,21.362173,-157.464042
OU,21.360659,-157.463574
OU,21.36047,-157.463515
OU,21.360091,-157.4634
OU,21.359901,-157.463343
OU,21.359142,-157.463118
OU,21.358952,-157.463062
OU,21.358572,-157.462951
OU,21.358381,-157.462897
OU,21.356858,-157.462463
OU,21.356668,-157.462409
OU,21.356287,-157.462303
OU,21.356096,-157.462251
OU,21.355332,-157.462043
OU,21.355141,-157.461991
OU,21.354759,-157.46189
OU,21.354567,-157.461839
OU,21.353036,-157.461441
OU,21.352844,-157.461392
OU,21.352461,-157.461295
OU,21.352269,-157.461247
OU,21.351501,-157.461057
OU,21.351309,-157.46101
OU,21.350925,-157.460917
OU,21.350733,-157.460871
OU,21.349193,-157.460509
OU,21.349001,-157.460464
OU,21.348615,-157.460376
OU,21.348423,-157.460332
OU,21.347651,-157.46016
OU,21.347458,-157.460118
OU,21.347072,-157.460034
OU,21.346879,-157.459993
OU,21.345285,-157.459656
OU,21.344998,-157.459597
OU,21.344519,-157.459498
OU,21.344232,-157.45944
OU,21.343371,-157.459269
OU,21.34309,-157.459214
OU,21.342624,-157.459124
OU,21.34236,-157.459073
OU,21.342135,-157.459032
OU,21.341783,-157.458968
OU,21.341607,-157.458936
OU,21.340921,-157.458815
OU,21.340749,-157.458785
OU,21.340405,-157.458726
OU,21.340233,-157.458697
OU,21.338875,-157.458471
OU,21.338705,-157.458443
OU,21.338365,-157.458388
OU,21.338195,-157.458361
OU,21.337515,-157.458255
OU,21.337345,-157.458229
OU,21.337005,-157.458178
OU,21.336835,-157.458153
OU,21.335967,-157.458027
OU,21.335616,-157.457973
OU,21.335319,-157.457929
OU,21.334823,-157.457857
OU,21.334525,-157.457815
OU,21.333149,-157.457623
OU,21.332909,-157.45759
OU,21.332507,-157.457536
OU,21.332266,-157.457504
OU,21.331742,-157.457436
OU,21.331115,-157.457352
OU,21.330929,-157.457328
OU,21.330559,-157.457281
OU,21.330373,-157.457258
OU,21.329631,-157.457168
OU,21.329445,-157.457145
OU,21.329074,-157.457102
OU,21.328888,-157.457081
OU,21.327366,-157.456913
OU,21.327176,-157.456892
OU,21.326795,-157.456852
OU,21.326605,-157.456833
OU,21.325843,-157.456757
OU,21.325652,-157.456739
OU,21.325271,-157.456703
OU,21.325081,-157.456686
OU,21.323881,-157.456581
OU,21.323731,-157.456568
OU,21.32343,-157.456543
OU,21.32328,-157.456531
OU,21.32268,-157.456483
OU,21.32253,-157.456472
OU,21.322229,-157.456449
OU,21.322079,-157.456439
OU,21.320878,-157.456355
OU,21.320728,-157.456344
OU,21.320427,-157.456325
OU,21.320277,-157.456315
OU,21.319676,-157.456279
OU,21.319525,-157.45627
OU,21.319225,-157.456253
OU,21.319075,-157.456245
OU,21.317872,-157.456182
OU,21.317721,-157.456174
OU,21.317421,-157.45616
OU,21.31727,-157.456153
OU,21.316669,-157.456127
OU,21.316518,-157.456121
OU,21.316218,-157.456109
OU,21.316067,-157.456104
OU,21.314864,-157.456063
OU,21.314713,-157.456058
OU,21.314412,-157.456049
OU,21.314262,-157.456045
OU,21.31366,-157.456029
OU,21.313509,-157.456026
OU,21.313208,-157.45602
OU,21.313058,-157.456017
OU,21.311817,-157.455996
OU,21.311594,-157.455993
OU,21.311224,-157.455989
OU,21.311001,-157.455987
OU,21.310335,-157.455981
OU,21.310119,-157.45598
OU,21.309762,-157.455979
OU,21.309563,-157.455979
OU,21.309396,-157.455979
OU,21.309073,-157.455981
OU,21.308447,-157.455986
OU,21.308073,-157.45599
OU,21.307031,-157.456006
OU,21.30679,-157.456011
OU,21.306309,-157.456022
OU,21.306057,-157.456028
OU,21.305763,-157.456037
OU,21.305631,-157.456035
OU,21.305336,-157.456032
OU,21.305197,-157.456031
OU,21.304638,-157.456026
OU,21.304502,-157.456026
OU,21.304231,-157.456025
OU,21.304047,-157.456025
OU,21.303724,-157.456026
OU,21.303213,-157.456029
OU,21.302907,-157.456032
OU,21.30201,-157.456044
OU,21.301711,-157.456049
OU,21.301213,-157.456058
OU,21.300914,-157.456064
OU,21.299288,-157.456104
OU,21.299091,-157.45611
