lat,lon
21.686065,-157.717734
21.68579,-157.717431
21.685653,-157.71728
21.685487,-157.7171
21.685373,-157.716972
21.685236,-157.71682
21.684962,-157.716517
21.684824,-157.716366
21.684272,-157.715764
21.684134,-157.715614
21.683857,-157.715314
21.683718,-157.715165
21.682602,-157.713974
21.682462,-157.713825
21.682182,-157.713529
21.682041,-157.713381
21.681477,-157.712792
21.681336,-157.712645
21.681053,-157.712352
21.68091,-157.712206
21.679771,-157.711041
21.679628,-157.710896
21.679342,-157.710606
21.679198,-157.710462
21.678623,-157.709886
21.678478,-157.709742
21.678189,-157.709456
21.678044,-157.709314
21.676881,-157.708175
21.676735,-157.708034
21.676443,-157.707751
21.676296,-157.70761
21.675709,-157.707048
21.675562,-157.706907
21.675267,-157.706628
21.675119,-157.706489
21.673896,-157.705344
21.673675,-157.705138
21.673306,-157.704796
21.673084,-157.704591
21.672417,-157.70398
21.672198,-157.703781
21.671833,-157.70345
21.671624,-157.703261
21.671505,-157.703155
21.671305,-157.702976
21.670914,-157.70263
21.67068,-157.702424
21.669988,-157.701817
21.669756,-157.701615
21.66937,-157.701281
21.669138,-157.701081
21.667869,-157.699993
21.667715,-157.699862
21.667406,-157.6996
21.667252,-157.69947
21.666631,-157.69895
21.666476,-157.69882
21.666164,-157.698562
21.666008,-157.698434
21.664756,-157.697408
21.6646,-157.697281
21.664285,-157.697026
21.664128,-157.696899
21.663497,-157.696394
21.663364,-157.696288
21.663074,-157.696058
21.662958,-157.695966
21.662833,-157.695866
21.662319,-157.695457
21.662152,-157.695325
21.661873,-157.695104
21.661693,-157.694963
21.66149,-157.694793
21.661316,-157.694648
21.660577,-157.694033
21.660315,-157.693817
21.659879,-157.693458
21.659616,-157.693244
21.658528,-157.692362
21.658398,-157.692257
21.658137,-157.692048
21.658007,-157.691943
21.657484,-157.691527
21.657353,-157.691423
21.65709,-157.691217
21.656959,-157.691114
21.655906,-157.690291
21.655774,-157.690189
21.65551,-157.689985
21.655377,-157.689883
21.654847,-157.689477
