lat,lon
21.391053,-156.924711
21.390945,-156.924243
21.390879,-156.923962
21.39068,-156.923121
21.390613,-156.922841
21.3905,-156.922374
21.390432,-156.922094
21.390267,-156.921425
21.390191,-156.92112
21.390062,-156.920611
21.389985,-156.920307
21.389749,-156.919393
21.38967,-156.919089
21.389537,-156.918583
21.389456,-156.918279
21.389184,-156.917267
21.389109,-156.916989
21.388982,-156.916526
21.388905,-156.916249
21.388673,-156.915417
21.388595,-156.91514
21.388464,-156.914679
21.388385,-156.914402
21.38817,-156.913659
21.388125,-156.913504
21.388034,-156.913194
21.387988,-156.913039
21.387804,-156.912419
21.387757,-156.912264
21.387664,-156.911955
21.387617,-156.9118
21.387238,-156.910565
21.38719,-156.910411
21.387094,-156.910102
21.387046,-156.909948
21.386852,-156.909332
21.386803,-156.909178
21.386741,-156.908983
21.386636,-156.90865
21.386523,-156.908292
21.386391,-156.907876
21.38629,-156.907561
21.386121,-156.907042
21.386019,-156.906731
21.385712,-156.9058
21.385608,-156.905489
21.385435,-156.904975
21.385341,-156.904696
21.385303,-156.904586
21.38472,-156.902888
21.384513,-156.9023
21.384091,-156.901131
21.383875,-156.900548
21.382997,-156.898226
21.382766,-156.89763
21.382493,-156.896943
21.382133,-156.89596
21.382076,-156.895804
21.381931,-156.895413
21.381858,-156.895217
21.381564,-156.894437
21.38149,-156.894242
21.381341,-156.893852
21.381266,-156.893658
21.380662,-156.892103
21.380586,-156.891909
21.380433,-156.891521
21.380356,-156.891328
21.380046,-156.890554
21.379968,-156.890361
21.379811,-156.889975
21.379732,-156.889782
21.379072,-156.888182
21.378922,-156.887822
21.37867,-156.887223
21.378518,-156.886864
21.378083,-156.885848
21.37798,-156.88561
21.377773,-156.885133
21.377668,-156.884895
21.377247,-156.883946
21.377141,-156.883709
21.376927,-156.883235
21.37682,-156.882999
21.376386,-156.882056
21.376277,-156.88182
21.376058,-156.88135
21.375947,-156.881115
21.375502,-156.880178
21.375389,-156.879944
21.375164,-156.879477
21.37505,-156.879244
21.374567,-156.878261
21.374513,-156.878149
21.374261,-156.877624
21.374172,-156.877439
21.374023,-156.87713
21.373933,-156.876946
21.37364,-156.876345
21.373502,-156.876066
21.373273,-156.875601
21.373134,-156.875323
21.372716,-156.874489
21.372576,-156.874212
21.372341,-156.87375
21.372199,-156.873472
21.372023,-156.873131
21.3719,-156.872892
21.371713,-156.872531
21.371588,-156.872291
21.371172,-156.871496
21.371074,-156.871311
21.370912,-156.871004
21.370815,-156.87082
21.370521,-156.870268
21.370424,-156.870086
21.370261,-156.869783
21.37016,-156.869596
21.369829,-156.868985
21.36968,-156.868712
21.369432,-156.868258
21.369288,-156.867997
21.368949,-156.867385
21.36885,-156.867204
21.3686,-156.866748
21.368432,-156.866444
21.367958,-156.865593
21.367846,-156.865394
21.367621,-156.864995
21.367508,-156.864796
21.367054,-156.864002
21.36694,-156.863803
21.36671,-156.863408
21.366595,-156.86321
21.366131,-156.862422
21.366015,-156.862225
21.365781,-156.861832
21.365664,-156.861636
21.365191,-156.860854
21.365073,-156.860658
21.364834,-156.860269
21.364715,-156.860074
21.364233,-156.859298
21.364113,-156.859104
21.36387,-156.858718
21.363058,-156.857479
21.362865,-156.85717
21.362715,-156.856933
21.362503,-156.856599
21.362364,-156.856382
21.362213,-156.856146
21.361946,-156.855735
21.361806,-156.855518
21.361714,-156.855378
21.361607,-156.855216
21.36134,-156.854814
21.360895,-156.854154
21.36035,-156.853276
21.359825,-156.852493
21.35956,-156.852103
21.358627,-156.850746
21.35851,-156.850577
21.358275,-156.850239
21.358157,-156.850071
21.357684,-156.849398
21.357565,-156.84923
21.357327,-156.848895
21.357207,-156.848728
21.356247,-156.847394
21.356126,-156.847228
21.355884,-156.846896
21.355763,-156.84673
21.355276,-156.846068
21.355154,-156.845903
21.354909,-156.845574
21.354786,-156.84541
21.353767,-156.844058
21.353583,-156.843814
21.353274,-156.843409
21.353089,-156.843167
21.35253,-156.842441
21.352381,-156.842244
21.352481,-156.841745
21.352539,-156.841435
21.352626,-156.840969
21.352661,-156.840776
21.352731,-156.840389
21.352766,-156.840195
21.352839,-156.839779
21.352875,-156.83957
21.352946,-156.839153
21.35299,-156.838892
21.35304,-156.838584
21.353131,-156.838018
21.35322,-156.837448
21.35327,-156.83713
21.353356,-156.836565
21.353433,-156.83605
21.353495,-156.835621
21.353539,-156.835302
21.353618,-156.834827
21.353715,-156.834212
21.353904,-156.832948
21.353994,-156.832315
21.354105,-156.831482
21.354133,-156.831274
21.354186,-156.830857
21.354213,-156.830648
21.354418,-156.82898
21.354444,-156.828772
21.354493,-156.828354
21.354517,-156.828146
21.354612,-156.82731
21.354635,-156.827101
21.35468,-156.826684
21.354702,-156.826474
21.354874,-156.824802
21.354895,-156.824588
21.354937,-156.824159
21.354957,-156.823945
21.355036,-156.823087
21.355055,-156.822872
21.355093,-156.822443
21.355111,-156.822228
21.355251,-156.820511
21.355268,-156.820296
21.355301,-156.819867
21.355316,-156.819652
21.355377,-156.818792
21.355392,-156.818577
21.35542,-156.818148
21.355434,-156.817933
21.355539,-156.816202
21.355552,-156.815968
21.355578,-156.8155
21.35559,-156.815265
21.355636,-156.814329
21.355647,-156.814094
21.355667,-156.813626
21.355676,-156.813392
21.355747,-156.811517
21.355755,-156.811283
21.35577,-156.810814
21.355777,-156.81058
21.355801,-156.809642
21.355807,-156.809407
21.355816,-156.808939
21.35582,-156.808707
21.355841,-156.807342
21.355859,-156.806604
21.355863,-156.806396
21.355873,-156.805925
21.355877,-156.80569
21.35589,-156.804744
21.355892,-156.804508
21.355896,-156.804035
21.355897,-156.803799
21.355902,-156.801918
21.355902,-156.801683
21.3559,-156.801213
21.355899,-156.800978
21.35589,-156.800038
21.355888,-156.799802
21.355881,-156.799332
21.355876,-156.799097
21.355842,-156.797415
21.355837,-156.797205
21.355826,-156.796784
21.35582,-156.796574
21.355795,-156.795733
21.355788,-156.795523
21.355773,-156.795103
21.355765,-156.794893
21.355701,-156.793329
21.355728,-156.793082
21.355752,-156.792873
21.355797,-156.792455
21.355819,-156.792246
21.35599,-156.790574
21.356011,-156.790371
21.35605,-156.789967
21.35607,-156.789764
21.356145,-156.788954
21.356163,-156.788752
21.356198,-156.788347
21.356216,-156.788144
21.356267,-156.787519
21.356409,-156.785797
21.356426,-156.785585
21.356459,-156.78516
21.356475,-156.784948
21.356536,-156.7841
21.35655,-156.783887
21.356579,-156.783463
21.356592,-156.78325
21.356695,-156.781571
21.356712,-156.781283
21.356744,-156.780705
21.356758,-156.780417
21.356813,-156.779261
21.356826,-156.778972
21.356849,-156.778394
21.35686,-156.778105
21.356936,-156.775793
21.356945,-156.775504
21.35696,-156.774926
21.356967,-156.774637
21.356989,-156.77348
21.356993,-156.773201
21.357,-156.772642
21.357003,-156.772362
21.357007,-156.771706
21.35701,-156.771511
21.357013,-156.77124
21.357015,-156.771105
21.357028,-156.769666
21.357029,-156.769513
21.357031,-156.769207
21.357032,-156.769054
21.357033,-156.768441
21.357033,-156.768288
21.357032,-156.767982
21.357032,-156.767829
21.357025,-156.766604
21.357024,-156.766451
21.357021,-156.766145
21.357019,-156.765991
21.357011,-156.765379
21.357009,-156.765226
21.357004,-156.76492
21.357001,-156.764767
21.356967,-156.763084
21.356962,-156.762874
21.356951,-156.762454
21.356945,-156.762243
21.356919,-156.761403
21.356912,-156.761192
21.356897,-156.760772
21.356889,-156.760562
21.35682,-156.758881
21.356811,-156.758671
21.356792,-156.758251
21.356782,-156.75804
21.356739,-156.7572
21.356727,-156.75699
21.356704,-156.75657
21.356691,-156.756361
21.356588,-156.754682
21.356576,-156.754499
21.356552,-156.754133
21.35654,-156.753951
21.356488,-156.75322
21.356475,-156.753038
21.356448,-156.752672
21.356434,-156.75249
21.356318,-156.75103
21.356303,-156.750847
21.35628,-156.750576
21.356269,-156.750418
21.356233,-156.749926
21.356215,-156.74968
21.35606,-156.747712
21.35604,-156.747466
21.355999,-156.746974
21.355977,-156.746729
21.355888,-156.745746
21.355865,-156.7455
21.355818,-156.745009
21.355793,-156.744764
21.355622,-156.743091
21.3556,-156.742882
21.355555,-156.742464
21.355531,-156.742255
21.355437,-156.74142
21.355413,-156.741211
21.355363,-156.740794
21.355338,-156.740585
21.355132,-156.738917
21.355106,-156.738709
21.355052,-156.738292
21.355025,-156.738084
21.354913,-156.737251
21.354885,-156.737043
21.354827,-156.736627
21.354798,-156.736419
21.354634,-156.735498
21.35455,-156.734787
21.354536,-156.734652
21.354507,-156.7344
21.35448,-156.734162
21.35446,-156.733931
21.354446,-156.733762
21.35441,-156.733377
21.354436,-156.733178
21.354389,-156.732402
21.354377,-156.732208
21.354352,-156.73182
21.354339,-156.731626
21.354231,-156.730085
21.354217,-156.729893
21.354188,-156.729507
21.354174,-156.729315
21.354112,-156.728545
21.354097,-156.728352
21.354064,-156.727967
21.354048,-156.727775
21.353911,-156.726237
21.353894,-156.726044
21.353858,-156.72566
21.353839,-156.725468
21.353764,-156.724699
21.353744,-156.724507
21.353705,-156.724123
21.353685,-156.723931
21.353519,-156.722396
21.353498,-156.722204
21.353455,-156.72182
21.353433,-156.721628
21.353343,-156.720861
21.35332,-156.72067
21.353273,-156.720287
21.353249,-156.720095
21.353055,-156.718564
21.35303,-156.718372
21.35298,-156.71799
21.352954,-156.717798
21.35285,-156.717034
21.352823,-156.716843
21.352769,-156.716461
21.352742,-156.71627
21.352512,-156.714695
21.352469,-156.714409
21.352398,-156.713934
21.352354,-156.713648
21.352221,-156.712793
21.352176,-156.712509
21.3521,-156.712036
21.352054,-156.711756
21.352029,-156.711603
21.351985,-156.711341
21.351896,-156.71082
21.351841,-156.710501
