lat,lon
19.5037,155.997
19.5085,155.999
19.5125,156.003
19.5161,156.007
19.5208,156.01
19.5253,156.013
19.5304,156.015
19.5351,156.017
19.5403,156.017
19.5458,156.02
19.5509,156.021
19.5573,156.023
19.5656,156.026
19.5756,156.027
19.5857,156.029
19.5908,156.032
19.5942,156.035
19.5977,156.039
19.6025,156.041
19.6075,156.042
19.6138,156.045
19.6187,156.046
19.6275,156.049
19.6344,156.05
19.6395,156.05
19.6438,156.052
19.6482,156.054
19.6533,156.055
19.6619,156.057
19.6672,156.058
19.6714,156.061
19.6754,156.063
19.6802,156.066
19.6852,156.069
19.6902,156.071
19.6954,156.073
19.6999,156.078
19.7099,156.084
19.7187,156.086
19.7243,156.088
19.7286,156.091
19.7339,156.093
19.7379,156.096
19.7425,156.099
19.7461,156.102
19.7505,156.105
19.7554,156.107
19.7607,156.111
19.7656,156.114
19.77,156.115
19.7752,156.118
19.7788,156.122
19.7825,156.126
19.7842,156.13
19.7909,156.134
19.7955,156.136
19.7999,156.139
19.805,156.143
19.8108,156.142
19.8163,156.144
19.8208,156.145
19.8252,156.147
19.8315,156.148
19.8362,156.148
19.8406,156.149
19.8462,156.151
19.852,156.153
19.8573,156.154
19.8608,156.157
19.8611,156.158
19.8649,156.16
19.8689,156.163
19.8731,156.165
19.8784,156.163
19.8812,156.159
19.885,156.153
19.885,156.148
19.8894,156.143
19.8929,156.139
19.8979,156.136
19.9028,156.135
19.9067,156.13
19.9123,156.126
19.9167,156.128
19.9215,156.131
19.9249,156.134
19.929,156.137
19.9339,156.138
19.9387,156.138
19.9435,156.138
19.9503,156.137
19.956,156.136
19.9607,156.137
19.9662,156.138
19.9723,156.138
19.9769,156.138
19.9821,156.135
19.9857,156.131
19.9909,156.131
19.9946,156.128
19.9979,156.123
20.0019,156.12
20.0076,156.118
20.0121,156.115
20.0166,156.114
20.0201,156.111
20.024,156.108
20.0284,156.107
20.0338,156.107
20.0385,156.106
20.0441,156.106
20.0501,156.106
20.0547,156.106
20.0607,156.104
20.0646,156.102
20.0682,156.099
20.0716,156.095
20.0771,156.093
20.0782,156.088
20.0803,156.083
20.0831,156.079
20.0866,156.074
20.0896,156.069
20.0916,156.064
20.0942,156.06
20.0975,156.056
20.1019,156.054
20.1065,156.054
20.111,156.058
20.1123,156.062
20.1124,156.068
20.114,156.072
20.1173,156.077
20.1225,156.08
20.1279,156.083
20.1326,156.082
20.1391,156.083
20.1439,156.081
20.1492,156.08
20.1519,156.074
20.1541,156.07
20.1579,156.067
20.1624,156.066
20.1669,156.066
20.1734,156.068
20.1775,156.071
20.182,156.074
20.1864,156.077
20.1897,156.081
20.191,156.086
20.1931,156.091
20.1979,156.092
20.2035,156.089
20.2095,156.09
20.2154,156.092
20.2201,156.096
20.2236,156.099
20.2284,156.101
20.2336,156.105
20.24,156.107
20.245,156.108
20.2495,156.108
20.257,156.107
20.2639,156.107
20.2697,156.108
20.2741,156.111
20.2788,156.114
20.2823,156.11
20.2854,156.106
20.2903,156.106
20.2939,156.109
20.298,156.111
20.3031,156.112
20.3081,156.113
20.3077,156.118
20.3018,156.118
20.3015,156.123
20.2989,156.128
20.3033,156.129
20.3054,156.125
20.3097,156.12
20.3144,156.12
20.3181,156.117
20.3201,156.112
20.324,156.11
20.3288,156.108
20.3295,156.103
20.3316,156.098
20.3363,156.096
